"uuid","page_id","page_condition","rt","adjust_rt","scrolling_time","num_words","correct_rate","img_width","age","device","dyslexia","education","gender","language","retake","dyslexia_bin","english_native","Flesch_Kincaid","speed"
"95cad567-beb8-48bc-9d49-b9f5b17eb742","1-2",1,69226,65401,3825,383,1,1279,34,"desktop",0,"graduate school",1,"English",0,0,"Y",10.485,351.370774147184
"95cad567-beb8-48bc-9d49-b9f5b17eb742","2-2",0,32924,31984,940,166,1,1279,34,"desktop",0,"graduate school",1,"English",0,0,"Y",7.638,311.405702851426
"95cad567-beb8-48bc-9d49-b9f5b17eb742","1-1",0,64717,63884,833,324,1,1279,34,"desktop",0,"graduate school",1,"English",0,0,"Y",9.6,304.301546553128
"95cad567-beb8-48bc-9d49-b9f5b17eb742","3-1",1,24974,23050,1924,106,1,1279,34,"desktop",0,"graduate school",1,"English",0,0,"Y",11.081,275.921908893709
"95cad567-beb8-48bc-9d49-b9f5b17eb742","2-1",1,33734,32932,802,145,1,1279,34,"desktop",0,"graduate school",1,"English",0,0,"Y",8.337,264.180736062189
"96b2dfab-22c0-43b4-8799-2c759dd9163e","1-2",1,27305,23634,3671,383,0.666666666666667,1438,18,"desktop",0,"college",0,"English",0,0,"Y",10.485,972.328002030972
"96b2dfab-22c0-43b4-8799-2c759dd9163e","2-1",0,26740,26037,703,145,1,1438,18,"desktop",0,"college",0,"English",0,0,"Y",8.337,334.139877866114
"96b2dfab-22c0-43b4-8799-2c759dd9163e","2-2",1,38281,36933,1348,166,1,1438,18,"desktop",0,"college",0,"English",0,0,"Y",7.638,269.677524165381
"96b2dfab-22c0-43b4-8799-2c759dd9163e","1-1",0,40175,38031,2144,324,0.333333333333333,1438,18,"desktop",0,"college",0,"English",0,0,"Y",9.6,511.161946832847
"96b2dfab-22c0-43b4-8799-2c759dd9163e","3-2",0,18537,17685,852,120,0,1438,18,"desktop",0,"college",0,"English",0,0,"Y",10.697,407.124681933842
"96b2dfab-22c0-43b4-8799-2c759dd9163e","3-1",1,28911,26527,2384,106,0.666666666666667,1438,18,"desktop",0,"college",0,"English",0,0,"Y",11.081,239.755720586572
"9783faf6-c2f5-4343-a86d-f6312c95f762","1-1",0,125091,118044,7047,324,0.666666666666667,1309,30,"laptop",0,"graduate school",1,"English",0,0,"Y",9.6,164.684354986276
"9783faf6-c2f5-4343-a86d-f6312c95f762","3-1",1,43778,42911,867,106,1,1309,30,"laptop",0,"graduate school",1,"English",0,0,"Y",11.081,148.213744727459
"9783faf6-c2f5-4343-a86d-f6312c95f762","2-1",0,71915,67817,4098,145,1,1309,30,"laptop",0,"graduate school",1,"English",0,0,"Y",8.337,128.286417859829
"9783faf6-c2f5-4343-a86d-f6312c95f762","1-2",1,180534,174051,6483,383,0.333333333333333,1309,30,"laptop",0,"graduate school",1,"English",0,0,"Y",10.485,132.03026699071
"9783faf6-c2f5-4343-a86d-f6312c95f762","3-2",0,63478,60345,3133,120,1,1309,30,"laptop",0,"graduate school",1,"English",0,0,"Y",10.697,119.313944817301
"9783faf6-c2f5-4343-a86d-f6312c95f762","2-2",1,64796,62078,2718,166,1,1309,30,"laptop",0,"graduate school",1,"English",0,0,"Y",7.638,160.443313251071
"9841a311-d989-42d7-9ea6-f5d4e981c98a","3-1",1,33314,31205,2109,106,1,1438,58,"desktop",0,"graduate school",1,"English",0,0,"Y",11.081,203.813491427656
"9841a311-d989-42d7-9ea6-f5d4e981c98a","2-1",0,26466,26288,178,145,0.666666666666667,1438,58,"desktop",0,"graduate school",1,"English",0,0,"Y",8.337,330.949482653682
"9841a311-d989-42d7-9ea6-f5d4e981c98a","1-2",1,56130,51938,4192,383,1,1438,58,"desktop",0,"graduate school",1,"English",0,0,"Y",10.485,442.450614193846
"9841a311-d989-42d7-9ea6-f5d4e981c98a","1-1",0,62157,60627,1530,324,0.333333333333333,1438,58,"desktop",0,"graduate school",1,"English",0,0,"Y",9.6,320.649215695977
"9841a311-d989-42d7-9ea6-f5d4e981c98a","2-2",1,32370,31032,1338,166,0.666666666666667,1438,58,"desktop",0,"graduate school",1,"English",0,0,"Y",7.638,320.959010054138
"9841a311-d989-42d7-9ea6-f5d4e981c98a","3-2",0,46581,40851,5730,120,1,1438,58,"desktop",0,"graduate school",1,"English",0,0,"Y",10.697,176.250275391055
"984a4027-117c-4a02-894d-deab7ced44c4","3-2",0,33833,20109,13724,120,1,880,45,"tablet",0,"professional school",1,"English",0,0,"Y",10.697,358.048634939579
"984a4027-117c-4a02-894d-deab7ced44c4","2-2",0,28755,24762,3993,166,1,880,45,"tablet",0,"professional school",1,"English",0,0,"Y",7.638,402.229222195299
"984a4027-117c-4a02-894d-deab7ced44c4","3-1",1,22719,19812,2907,106,1,880,45,"tablet",0,"professional school",1,"English",0,0,"Y",11.081,321.017565112053
"984a4027-117c-4a02-894d-deab7ced44c4","1-2",1,51399,29166,22233,383,1,880,45,"tablet",0,"professional school",1,"English",0,0,"Y",10.485,787.90372351368
"984a4027-117c-4a02-894d-deab7ced44c4","2-1",1,23632,22190,1442,145,1,880,45,"tablet",0,"professional school",1,"English",0,0,"Y",8.337,392.06849932402
"984a4027-117c-4a02-894d-deab7ced44c4","1-1",0,50817,36389,14428,324,0.666666666666667,880,45,"tablet",0,"professional school",1,"English",0,0,"Y",9.6,534.227376404957
"9861dbfe-d228-40ed-9c0b-ad0a8866adfc","2-1",1,16350,14811,1539,145,0.666666666666667,1438,27,"desktop",0,"college",0,"English",0,0,"Y",8.337,587.401255823375
"9861dbfe-d228-40ed-9c0b-ad0a8866adfc","1-1",1,36817,32255,4562,324,1,1438,27,"desktop",0,"college",0,"English",0,0,"Y",9.6,602.697256239343
"9861dbfe-d228-40ed-9c0b-ad0a8866adfc","2-2",0,29522,25277,4245,166,0.666666666666667,1438,27,"desktop",0,"college",0,"English",0,0,"Y",7.638,394.034102148198
"9861dbfe-d228-40ed-9c0b-ad0a8866adfc","3-1",0,34182,29571,4611,106,1,1438,27,"desktop",0,"college",0,"English",0,0,"Y",11.081,215.075580805519
"9861dbfe-d228-40ed-9c0b-ad0a8866adfc","3-2",1,21357,20083,1274,120,1,1438,27,"desktop",0,"college",0,"English",0,0,"Y",10.697,358.512174475925
"9861dbfe-d228-40ed-9c0b-ad0a8866adfc","1-2",0,47203,41064,6139,383,0.666666666666667,1438,27,"desktop",0,"college",0,"English",0,0,"Y",10.485,559.614260666277
"9ac5e209-cf05-47a5-a394-9c733e12d8f6","3-1",1,44069,38412,5657,106,1,1137,24,"laptop",0,"college",1,"English",0,0,"Y",11.081,165.573258356764
"9ac5e209-cf05-47a5-a394-9c733e12d8f6","1-2",0,136624,127038,9586,383,0.666666666666667,1137,24,"laptop",0,"college",1,"English",0,0,"Y",10.485,180.890757096302
"9ac5e209-cf05-47a5-a394-9c733e12d8f6","1-1",1,118308,98561,19747,324,1,1137,24,"laptop",0,"college",1,"English",0,0,"Y",9.6,197.238258540396
"9ac5e209-cf05-47a5-a394-9c733e12d8f6","2-2",1,64666,59783,4883,166,1,1137,24,"laptop",0,"college",1,"English",0,0,"Y",7.638,166.602545874245
"9ac5e209-cf05-47a5-a394-9c733e12d8f6","2-1",0,56447,51953,4494,145,1,1137,24,"laptop",0,"college",1,"English",0,0,"Y",8.337,167.459049525533
"9ac5e209-cf05-47a5-a394-9c733e12d8f6","3-2",0,62123,48689,13434,120,0.666666666666667,1137,24,"laptop",0,"college",1,"English",0,0,"Y",10.697,147.877343958594
"9ad793c8-00ee-4105-85c4-5e9513b219b5","3-1",1,16290,15056,1234,106,1,1207,31,"desktop",0,"college",1,"English",0,0,"Y",11.081,422.422954303932
"9ad793c8-00ee-4105-85c4-5e9513b219b5","2-2",0,26463,25870,593,166,1,1207,31,"desktop",0,"college",1,"English",0,0,"Y",7.638,385.001932740626
"9ad793c8-00ee-4105-85c4-5e9513b219b5","1-2",1,50287,47487,2800,383,1,1207,31,"desktop",0,"college",1,"English",0,0,"Y",10.485,483.921915471603
"9ad793c8-00ee-4105-85c4-5e9513b219b5","2-1",1,21078,20560,518,145,0.666666666666667,1207,31,"desktop",0,"college",1,"English",0,0,"Y",8.337,423.151750972763
"9ad793c8-00ee-4105-85c4-5e9513b219b5","3-2",0,30335,28499,1836,120,1,1207,31,"desktop",0,"college",1,"English",0,0,"Y",10.697,252.640443524334
"9ad793c8-00ee-4105-85c4-5e9513b219b5","1-1",0,58293,56871,1422,324,1,1207,31,"desktop",0,"college",1,"English",0,0,"Y",9.6,341.82623832885
"9ae62339-ac5d-4e6a-bcad-c0235c043cf9","2-1",0,51125,49246,1879,145,0,1135,32,"desktop",2,"college",0,"English",0,1,"Y",8.337,176.66409454575
"9ae62339-ac5d-4e6a-bcad-c0235c043cf9","3-2",1,72876,71776,1100,120,1,1135,32,"desktop",2,"college",0,"English",0,1,"Y",10.697,100.312082032992
"9ae62339-ac5d-4e6a-bcad-c0235c043cf9","1-2",0,104470,101735,2735,383,0.666666666666667,1135,32,"desktop",2,"college",0,"English",0,1,"Y",10.485,225.880965252863
"9ae62339-ac5d-4e6a-bcad-c0235c043cf9","2-2",1,66270,65987,283,166,0.666666666666667,1135,32,"desktop",2,"college",0,"English",0,1,"Y",7.638,150.93882128298
"9ae62339-ac5d-4e6a-bcad-c0235c043cf9","3-1",0,29597,29262,335,106,1,1135,32,"desktop",2,"college",0,"English",0,1,"Y",11.081,217.346729546853
"9ae62339-ac5d-4e6a-bcad-c0235c043cf9","1-1",1,109856,108190,1666,324,1,1135,32,"desktop",2,"college",0,"English",0,1,"Y",9.6,179.683889453739
"9b2ec410-aab7-47b8-a6d3-19e9c1e54d4b","1-2",1,42385,25496,16889,383,0.666666666666667,1212,22,"laptop",0,"college",1,"English",0,0,"Y",10.485,901.317853780985
"9b2ec410-aab7-47b8-a6d3-19e9c1e54d4b","3-2",1,23317,16647,6670,120,1,1212,22,"laptop",0,"college",1,"English",0,0,"Y",10.697,432.510362227428
"9b2ec410-aab7-47b8-a6d3-19e9c1e54d4b","1-1",0,42239,31105,11134,324,0.666666666666667,1212,22,"laptop",0,"college",1,"English",0,0,"Y",9.6,624.979906767401
"9b2ec410-aab7-47b8-a6d3-19e9c1e54d4b","2-1",0,25874,19970,5904,145,1,1212,22,"laptop",0,"college",1,"English",0,0,"Y",8.337,435.65348022033
"9b2ec410-aab7-47b8-a6d3-19e9c1e54d4b","3-1",0,17019,4539,12480,106,0.666666666666667,1212,22,"laptop",0,"college",1,"English",0,0,"Y",11.081,1401.18968935889
"9b2ec410-aab7-47b8-a6d3-19e9c1e54d4b","2-2",1,21757,17693,4064,166,1,1212,22,"laptop",0,"college",1,"English",0,0,"Y",7.638,562.934493867631
"9bd7345e-fc32-41f1-a8c6-ee371715652e","3-1",1,49144,43818,5326,106,1,1438,21,NA,NA,"college",1,NA,0,NA,NA,11.081,145.145830480624
"9bd7345e-fc32-41f1-a8c6-ee371715652e","2-2",0,42921,39349,3572,166,1,1438,21,NA,NA,"college",1,NA,0,NA,NA,7.638,253.11952019111
"9bd7345e-fc32-41f1-a8c6-ee371715652e","1-2",1,72710,67388,5322,383,1,1438,21,NA,NA,"college",1,NA,0,NA,NA,10.485,341.010268890604
"9bd7345e-fc32-41f1-a8c6-ee371715652e","2-1",1,31312,30139,1173,145,1,1438,21,NA,NA,"college",1,NA,0,NA,NA,8.337,288.662530276386
"9bd7345e-fc32-41f1-a8c6-ee371715652e","3-2",0,50494,48839,1655,120,0.666666666666667,1438,21,NA,NA,"college",1,NA,0,NA,NA,10.697,147.423165912488
"9bd7345e-fc32-41f1-a8c6-ee371715652e","1-1",0,68139,66502,1637,324,0.666666666666667,1438,21,NA,NA,"college",1,NA,0,NA,NA,9.6,292.322035427506
"9bf41690-b2cc-4709-964d-7c21b856bbf8","2-1",0,28886,27156,1730,145,1,1279,23,"laptop",0,"college",0,"Romanian",1,0,"N",8.337,320.371188687583
"9bf41690-b2cc-4709-964d-7c21b856bbf8","3-1",1,24606,23985,621,106,1,1279,23,"laptop",0,"college",0,"Romanian",1,0,"N",11.081,265.165728580363
"9bf41690-b2cc-4709-964d-7c21b856bbf8","3-2",0,34782,28642,6140,120,0.666666666666667,1279,23,"laptop",0,"college",0,"Romanian",1,0,"N",10.697,251.379093638712
"9bf41690-b2cc-4709-964d-7c21b856bbf8","1-2",0,62143,58477,3666,383,0.666666666666667,1279,23,"laptop",0,"college",0,"Romanian",1,0,"N",10.485,392.975015818185
"9bf41690-b2cc-4709-964d-7c21b856bbf8","2-2",1,32963,29586,3377,166,1,1279,23,"laptop",0,"college",0,"Romanian",1,0,"N",7.638,336.645710809167
"9bf41690-b2cc-4709-964d-7c21b856bbf8","1-1",1,68689,63543,5146,324,0.666666666666667,1279,23,"laptop",0,"college",0,"Romanian",1,0,"N",9.6,305.934563996034
"9d234aec-32d0-48e3-8160-e228d2816978","1-2",0,59720,55248,4472,383,1,1423,25,"desktop",0,"high school",1,"English",0,0,"Y",10.485,415.942658557776
"9d234aec-32d0-48e3-8160-e228d2816978","2-2",1,1819,1819,0,166,0.333333333333333,1423,25,"desktop",0,"high school",1,"English",0,0,"Y",7.638,5475.53600879604
"9d234aec-32d0-48e3-8160-e228d2816978","2-1",0,25882,25456,426,145,0.333333333333333,1423,25,"desktop",0,"high school",1,"English",0,0,"Y",8.337,341.766184789441
"9d234aec-32d0-48e3-8160-e228d2816978","3-1",0,21828,20338,1490,106,0.666666666666667,1423,25,"desktop",0,"high school",1,"English",0,0,"Y",11.081,312.715114563871
"9d234aec-32d0-48e3-8160-e228d2816978","1-1",1,11601,8823,2778,324,0.333333333333333,1423,25,"desktop",0,"high school",1,"English",0,0,"Y",9.6,2203.332199932
"9d234aec-32d0-48e3-8160-e228d2816978","3-2",1,1907,1907,0,120,0.333333333333333,1423,25,"desktop",0,"high school",1,"English",0,0,"Y",10.697,3775.56371263765
"9d35cb65-f33c-4a81-bcbf-a794582e6691","2-2",1,57838,10319,47519,166,1,880,22,"smartphone",0,"high school",1,"English",0,0,"Y",7.638,965.209807151856
"9d35cb65-f33c-4a81-bcbf-a794582e6691","2-1",0,47285,37537,9748,145,1,880,22,"smartphone",0,"high school",1,"English",0,0,"Y",8.337,231.771318965288
"9d35cb65-f33c-4a81-bcbf-a794582e6691","1-2",0,90641,29224,61417,383,1,880,22,"smartphone",0,"high school",1,"English",0,0,"Y",10.485,786.339994525048
"9d35cb65-f33c-4a81-bcbf-a794582e6691","3-1",0,33375,25085,8290,106,1,880,22,"smartphone",0,"high school",1,"English",0,0,"Y",11.081,253.537970898944
"9d35cb65-f33c-4a81-bcbf-a794582e6691","1-1",1,96765,87510,9255,324,1,880,22,"smartphone",0,"high school",1,"English",0,0,"Y",9.6,222.14604045252
"9d35cb65-f33c-4a81-bcbf-a794582e6691","3-2",1,44562,42287,2275,120,1,880,22,"smartphone",0,"high school",1,"English",0,0,"Y",10.697,170.265093291082
"9e875d92-b04c-452d-870f-c6d62912ff13","1-1",1,38133,34626,3507,324,0.666666666666667,1366,20,"laptop",0,"graduate school",0,"English",0,0,"Y",9.6,561.427828799168
"9e875d92-b04c-452d-870f-c6d62912ff13","3-2",1,10937,7898,3039,120,0.333333333333333,1366,20,"laptop",0,"graduate school",0,"English",0,0,"Y",10.697,911.623195745758
"9e875d92-b04c-452d-870f-c6d62912ff13","1-2",0,51071,42316,8755,383,0.666666666666667,1366,20,"laptop",0,"graduate school",0,"English",0,0,"Y",10.485,543.056999716419
"9e875d92-b04c-452d-870f-c6d62912ff13","3-1",0,8162,7596,566,106,0.666666666666667,1366,20,"laptop",0,"graduate school",0,"English",0,0,"Y",11.081,837.282780410743
"9e875d92-b04c-452d-870f-c6d62912ff13","2-1",1,10753,10449,304,145,0.666666666666667,1366,20,"laptop",0,"graduate school",0,"English",0,0,"Y",8.337,832.615561297732
"9e875d92-b04c-452d-870f-c6d62912ff13","2-2",0,12671,11695,976,166,1,1366,20,"laptop",0,"graduate school",0,"English",0,0,"Y",7.638,851.646002565199
"9e9c021a-b55a-4aeb-af94-847d6d457b62","2-2",1,30048,28588,1460,166,1,1212,22,"laptop",0,"college",1,"English",0,0,"Y",7.638,348.397929201063
"9e9c021a-b55a-4aeb-af94-847d6d457b62","1-1",0,55126,53967,1159,324,1,1212,22,"laptop",0,"college",1,"English",0,0,"Y",9.6,360.220134526655
"9e9c021a-b55a-4aeb-af94-847d6d457b62","3-2",1,29325,26653,2672,120,0.666666666666667,1212,22,"laptop",0,"college",1,"English",0,0,"Y",10.697,270.138445953551
"9e9c021a-b55a-4aeb-af94-847d6d457b62","1-2",1,61024,56372,4652,383,1,1212,22,"laptop",0,"college",1,"English",0,0,"Y",10.485,407.649187539913
"9e9c021a-b55a-4aeb-af94-847d6d457b62","2-1",0,29900,28058,1842,145,1,1212,22,"laptop",0,"college",1,"English",0,0,"Y",8.337,310.071993727279
"9e9c021a-b55a-4aeb-af94-847d6d457b62","3-1",0,22147,21541,606,106,1,1212,22,"laptop",0,"college",1,"English",0,0,"Y",11.081,295.250916856228
"9fa1aab8-97fc-491c-804a-f4676c40ea0f","1-2",1,64162,29946,34216,383,1,880,17,"smartphone",0,"pre-high school",1,"English",0,0,"Y",10.485,767.381286315368
"9fa1aab8-97fc-491c-804a-f4676c40ea0f","1-1",0,45484,37942,7542,324,0.666666666666667,880,17,"smartphone",0,"pre-high school",1,"English",0,0,"Y",9.6,512.36097200991
"9fa1aab8-97fc-491c-804a-f4676c40ea0f","2-1",0,21351,15394,5957,145,0.666666666666667,880,17,"smartphone",0,"pre-high school",1,"English",0,0,"Y",8.337,565.155255294271
"9fa1aab8-97fc-491c-804a-f4676c40ea0f","3-1",0,17057,11948,5109,106,0,880,17,"smartphone",0,"pre-high school",1,"English",0,0,"Y",11.081,532.306662202879
"9fa1aab8-97fc-491c-804a-f4676c40ea0f","2-2",1,35020,14535,20485,166,0.666666666666667,880,17,"smartphone",0,"pre-high school",1,"English",0,0,"Y",7.638,685.242518059856
"9fa1aab8-97fc-491c-804a-f4676c40ea0f","3-2",1,28555,25627,2928,120,0.666666666666667,880,17,"smartphone",0,"pre-high school",1,"English",0,0,"Y",10.697,280.95368166387
"a12939e3-640d-42c5-87ed-83c1358c4698","1-2",1,69560,65171,4389,383,1,1212,48,"laptop",0,"graduate school",1,"English",0,0,"Y",10.485,352.610823832686
"a12939e3-640d-42c5-87ed-83c1358c4698","2-1",0,68617,66561,2056,145,1,1212,48,"laptop",0,"graduate school",1,"English",0,0,"Y",8.337,130.707170865822
"a12939e3-640d-42c5-87ed-83c1358c4698","3-1",1,56755,53920,2835,106,1,1212,48,"laptop",0,"graduate school",1,"English",0,0,"Y",11.081,117.952522255193
"a12939e3-640d-42c5-87ed-83c1358c4698","2-2",1,52151,50119,2032,166,1,1212,48,"laptop",0,"graduate school",1,"English",0,0,"Y",7.638,198.727029669387
"a12939e3-640d-42c5-87ed-83c1358c4698","1-1",0,112423,108539,3884,324,0.666666666666667,1212,48,"laptop",0,"graduate school",1,"English",0,0,"Y",9.6,179.106127751315
"a12939e3-640d-42c5-87ed-83c1358c4698","3-2",0,63273,59756,3517,120,1,1212,48,"laptop",0,"graduate school",1,"English",0,0,"Y",10.697,120.489992636723
"a17c35a2-ade1-4a79-a19e-5aa8093af1f0","1-2",0,137137,120148,16989,383,1,1423,72,"desktop",0,"high school",1,"English",0,0,"Y",10.485,191.264107600626
"a17c35a2-ade1-4a79-a19e-5aa8093af1f0","2-2",0,65422,60775,4647,166,1,1423,72,"desktop",0,"high school",1,"English",0,0,"Y",7.638,163.883175647882
"a17c35a2-ade1-4a79-a19e-5aa8093af1f0","3-2",1,71446,55747,15699,120,1,1423,72,"desktop",0,"high school",1,"English",0,0,"Y",10.697,129.15493210397
"a17c35a2-ade1-4a79-a19e-5aa8093af1f0","3-1",0,47531,43369,4162,106,1,1423,72,"desktop",0,"high school",1,"English",0,0,"Y",11.081,146.648527750236
"a17c35a2-ade1-4a79-a19e-5aa8093af1f0","1-1",1,110881,96981,13900,324,0.666666666666667,1423,72,"desktop",0,"high school",1,"English",0,0,"Y",9.6,200.451634856312
"a17c35a2-ade1-4a79-a19e-5aa8093af1f0","2-1",1,64570,58289,6281,145,1,1423,72,"desktop",0,"high school",1,"English",0,0,"Y",8.337,149.25629192472
"a1f22d02-0b2f-4c57-8736-0957dd153f8d","2-1",0,46365,45981,384,145,1,1438,21,"laptop",0,"college",0,"Dutch",0,0,"N",8.337,189.208586155151
"a1f22d02-0b2f-4c57-8736-0957dd153f8d","3-1",0,34798,30444,4354,106,1,1438,21,"laptop",0,"college",0,"Dutch",0,0,"N",11.081,208.908159243201
"a1f22d02-0b2f-4c57-8736-0957dd153f8d","3-2",1,38553,37652,901,120,1,1438,21,"laptop",0,"college",0,"Dutch",0,0,"N",10.697,191.224901731648
"a1f22d02-0b2f-4c57-8736-0957dd153f8d","1-1",0,86897,81445,5452,324,1,1438,21,"laptop",0,"college",0,"Dutch",0,0,"N",9.6,238.68868561606
"a1f22d02-0b2f-4c57-8736-0957dd153f8d","1-2",1,96228,88747,7481,383,1,1438,21,"laptop",0,"college",0,"Dutch",0,0,"N",10.485,258.938330309757
"a1f22d02-0b2f-4c57-8736-0957dd153f8d","2-2",1,40443,39044,1399,166,1,1438,21,"laptop",0,"college",0,"Dutch",0,0,"N",7.638,255.09681385104
"a28afe06-386d-4288-994d-28b51c745e3b","2-1",1,16531,13487,3044,145,1,1212,34,"desktop",2,"high school",1,"English",0,1,"Y",8.337,645.065618743976
"a28afe06-386d-4288-994d-28b51c745e3b","3-2",0,22415,20974,1441,120,0.333333333333333,1212,34,"desktop",2,"high school",1,"English",0,1,"Y",10.697,343.282158863355
"a28afe06-386d-4288-994d-28b51c745e3b","2-2",0,34481,32568,1913,166,1,1212,34,"desktop",2,"high school",1,"English",0,1,"Y",7.638,305.821665438467
"a28afe06-386d-4288-994d-28b51c745e3b","1-2",1,60391,55770,4621,383,1,1212,34,"desktop",2,"high school",1,"English",0,1,"Y",10.485,412.049488972566
"a28afe06-386d-4288-994d-28b51c745e3b","3-1",1,15543,13615,1928,106,0.666666666666667,1212,34,"desktop",2,"high school",1,"English",0,1,"Y",11.081,467.131839882483
"a28afe06-386d-4288-994d-28b51c745e3b","1-1",0,81616,77956,3660,324,1,1212,34,"desktop",2,"high school",1,"English",0,1,"Y",9.6,249.371440299656
"a28f6ad8-3ed2-4ddf-bee5-0ab05da1b6ad","1-2",1,61128,43366,17762,383,1,1294,25,"laptop",0,"high school",NA,"English",0,0,"Y",10.485,529.908223031868
"a28f6ad8-3ed2-4ddf-bee5-0ab05da1b6ad","3-1",0,21873,17311,4562,106,0.666666666666667,1294,25,"laptop",0,"high school",NA,"English",0,0,"Y",11.081,367.396453122292
"a28f6ad8-3ed2-4ddf-bee5-0ab05da1b6ad","2-1",1,26298,24396,1902,145,0.666666666666667,1294,25,"laptop",0,"high school",NA,"English",0,0,"Y",8.337,356.615838662076
"a28f6ad8-3ed2-4ddf-bee5-0ab05da1b6ad","3-2",1,25888,19683,6205,120,0.666666666666667,1294,25,"laptop",0,"high school",NA,"English",0,0,"Y",10.697,365.797896662094
"a28f6ad8-3ed2-4ddf-bee5-0ab05da1b6ad","2-2",0,31068,20259,10809,166,0.666666666666667,1294,25,"laptop",0,"high school",NA,"English",0,0,"Y",7.638,491.633348141567
"a28f6ad8-3ed2-4ddf-bee5-0ab05da1b6ad","1-1",0,59493,40158,19335,324,1,1294,25,"laptop",0,"high school",NA,"English",0,0,"Y",9.6,484.087852980726
"a3dd9852-6cc5-4893-a6be-e0eed5e53e52","1-1",1,21131,21131,0,324,1,880,21,"smartphone",2,"college",0,"Other",0,1,"N",9.6,919.975391604751
"a3dd9852-6cc5-4893-a6be-e0eed5e53e52","2-2",1,2216,2216,0,166,0.333333333333333,880,21,"smartphone",2,"college",0,"Other",0,1,"N",7.638,4494.58483754513
"a3dd9852-6cc5-4893-a6be-e0eed5e53e52","3-1",0,3948,3948,0,106,0,880,21,"smartphone",2,"college",0,"Other",0,1,"N",11.081,1610.94224924012
"a3dd9852-6cc5-4893-a6be-e0eed5e53e52","2-1",0,2493,2493,0,145,0,880,21,"smartphone",2,"college",0,"Other",0,1,"N",8.337,3489.77135980746
"a3dd9852-6cc5-4893-a6be-e0eed5e53e52","3-2",1,2700,2700,0,120,0.666666666666667,880,21,"smartphone",2,"college",0,"Other",0,1,"N",10.697,2666.66666666667
"a3dd9852-6cc5-4893-a6be-e0eed5e53e52","1-2",0,4339,4339,0,383,0.333333333333333,880,21,"smartphone",2,"college",0,"Other",0,1,"N",10.485,5296.15118690943
"a4ad1191-04ac-455e-aff5-2c63a910dc59","3-1",0,69088,54615,14473,106,1,880,47,"smartphone",0,"college",1,"English",0,0,"Y",11.081,116.451524306509
"a4ad1191-04ac-455e-aff5-2c63a910dc59","2-2",0,77782,64679,13103,166,1,880,47,"smartphone",0,"college",1,"English",0,0,"Y",7.638,153.991249091668
"a4ad1191-04ac-455e-aff5-2c63a910dc59","1-1",0,166117,152589,13528,324,1,880,47,"smartphone",0,"college",1,"English",0,0,"Y",9.6,127.40105774335
"a4ad1191-04ac-455e-aff5-2c63a910dc59","3-2",1,75452,60050,15402,120,1,880,47,"smartphone",0,"college",1,"English",0,0,"Y",10.697,119.900083263947
"a4ad1191-04ac-455e-aff5-2c63a910dc59","2-1",1,91451,77034,14417,145,1,880,47,"smartphone",0,"college",1,"English",0,0,"Y",8.337,112.937144637433
"a4ad1191-04ac-455e-aff5-2c63a910dc59","1-2",1,184397,148412,35985,383,1,880,47,"smartphone",0,"college",1,"English",0,0,"Y",10.485,154.839231329003
"a5e829ad-603c-4eb6-b078-c82074eae0a3","3-1",1,29380,25136,4244,106,1,1212,50,"laptop",0,"graduate school",1,"English",0,0,"Y",11.081,253.023551877785
"a5e829ad-603c-4eb6-b078-c82074eae0a3","1-1",0,69549,64526,5023,324,1,1212,50,"laptop",0,"graduate school",1,"English",0,0,"Y",9.6,301.273905092521
"a5e829ad-603c-4eb6-b078-c82074eae0a3","2-1",1,32318,29854,2464,145,0.666666666666667,1212,50,"laptop",0,"graduate school",1,"English",0,0,"Y",8.337,291.41823541234
"a5e829ad-603c-4eb6-b078-c82074eae0a3","2-2",0,38325,36376,1949,166,1,1212,50,"laptop",0,"graduate school",1,"English",0,0,"Y",7.638,273.806905652078
"a5e829ad-603c-4eb6-b078-c82074eae0a3","3-2",0,45413,41308,4105,120,1,1212,50,"laptop",0,"graduate school",1,"English",0,0,"Y",10.697,174.300377650818
"a5e829ad-603c-4eb6-b078-c82074eae0a3","1-2",1,71164,67170,3994,383,0.666666666666667,1212,50,"laptop",0,"graduate school",1,"English",0,0,"Y",10.485,342.117016525234
"a75e076f-3028-44a1-af60-ca3b3bcaeed0","3-2",0,18822,17203,1619,120,0.666666666666667,1438,21,"desktop",0,"college",1,"English",0,0,"Y",10.697,418.531651456141
"a75e076f-3028-44a1-af60-ca3b3bcaeed0","1-2",0,37233,32789,4444,383,1,1438,21,"desktop",0,"college",1,"English",0,0,"Y",10.485,700.84479551069
"a75e076f-3028-44a1-af60-ca3b3bcaeed0","2-2",0,30079,29093,986,166,1,1438,21,"desktop",0,"college",1,"English",0,0,"Y",7.638,342.350393565462
"a75e076f-3028-44a1-af60-ca3b3bcaeed0","2-1",1,1799,1649,150,145,0,1438,21,"desktop",0,"college",1,"English",0,0,"Y",8.337,5275.92480291086
"a75e076f-3028-44a1-af60-ca3b3bcaeed0","1-1",1,36477,34678,1799,324,0.666666666666667,1438,21,"desktop",0,"college",1,"English",0,0,"Y",9.6,560.585962281562
"a75e076f-3028-44a1-af60-ca3b3bcaeed0","3-1",1,3351,2617,734,106,0.333333333333333,1438,21,"desktop",0,"college",1,"English",0,0,"Y",11.081,2430.26366068017
